법정동명,법정동코드,폐지여부,상위명칭1
전라북도 익산군 함라면 다망리,4583033024,폐지,전라북도 익산군 함라면
전라북도 익산군 함라면 신대리,4583033023,폐지,전라북도 익산군 함라면
전라북도 익산군 함라면 신등리,4583033025,폐지,전라북도 익산군 함라면
전라북도 익산군 함라면 신목리,4583033026,폐지,전라북도 익산군 함라면
전라북도 익산군 함라면 함열리,4583033021,폐지,전라북도 익산군 함라면
전라북도 익산군 함열면,4583003000,폐지,전라북도 익산군
전라북도 익산군 함열면 남당리,4583003002,폐지,전라북도 익산군 함열면
전라북도 익산군 함열면 다송리,4583003006,폐지,전라북도 익산군 함열면
전라북도 익산군 함열면 석매리,4583003004,폐지,전라북도 익산군 함열면
전라북도 익산군 함열면 와리,4583003001,폐지,전라북도 익산군 함열면
전라북도 익산군 함열면 용지리,4583003005,폐지,전라북도 익산군 함열면
전라북도 익산군 함열면 흘산리,4583003003,폐지,전라북도 익산군 함열면
전라북도 익산군 함열읍,4583011000,폐지,전라북도 익산군
전라북도 익산군 함열읍 남당리,4583011022,폐지,전라북도 익산군 함열읍
전라북도 익산군 함열읍 다송리,4583011026,폐지,전라북도 익산군 함열읍
전라북도 익산군 함열읍 석매리,4583011024,폐지,전라북도 익산군 함열읍
전라북도 익산군 함열읍 와리,4583011021,폐지,전라북도 익산군 함열읍
전라북도 익산군 함열읍 용지리,4583011025,폐지,전라북도 익산군 함열읍
전라북도 익산군 함열읍 흘산리,4583011023,폐지,전라북도 익산군 함열읍
전라북도 익산군 황등면,4583032000,폐지,전라북도 익산군
전라북도 익산군 황등면 구자리,4583032025,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 동련리,4583032022,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 신기리,4583032028,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 신성리,4583032024,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 용산리,4583032026,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 율촌리,4583032027,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 죽촌리,4583032023,폐지,전라북도 익산군 황등면
전라북도 익산군 황등면 황등리,4583032021,폐지,전라북도 익산군 황등면
전라북도 익산군 황화면,4583004500,폐지,전라북도 익산군
전라북도 익산군 황화면 고내리,4583004502,폐지,전라북도 익산군 황화면
전라북도 익산군 황화면 마전리,4583004501,폐지,전라북도 익산군 황화면
전라북도 익산군 황화면 봉동리,4583004506,폐지,전라북도 익산군 황화면
전라북도 익산군 황화면 안심리,4583004504,폐지,전라북도 익산군 황화면
전라북도 익산군 황화면 화화리,4583004505,폐지,전라북도 익산군 황화면
전라북도 익산군 황화면 황화정리,4583004503,폐지,전라북도 익산군 황화면
전라북도 익산시,4514000000,존재,전라북도
전라북도 익산시 갈산동,4514010700,존재,전라북도 익산시
전라북도 익산시 금강동,4514012500,존재,전라북도 익산시
전라북도 익산시 금마면,4514040000,존재,전라북도 익산시
전라북도 익산시 금마면 갈산리,4514040027,존재,전라북도 익산시 금마면
전라북도 익산시 금마면 기양리,4514040026,존재,전라북도 익산시 금마면
전라북도 익산시 금마면 동고도리,4514040021,존재,전라북도 익산시 금마면
전라북도 익산시 금마면 산북리,4514040024,존재,전라북도 익산시 금마면
전라북도 익산시 금마면 서고도리,4514040022,존재,전라북도 익산시 금마면
전라북도 익산시 금마면 신용리,4514040023,존재,전라북도 익산시 금마면
전라북도 익산시 금마면 용순리,4514040025,존재,전라북도 익산시 금마면
전라북도 익산시 남중동,4514011300,존재,전라북도 익산시
전라북도 익산시 낭산면,4514037000,존재,전라북도 익산시
전라북도 익산시 낭산면 구평리,4514037026,존재,전라북도 익산시 낭산면
전라북도 익산시 낭산면 낭산리,4514037024,존재,전라북도 익산시 낭산면
전라북도 익산시 낭산면 삼담리,4514037021,존재,전라북도 익산시 낭산면
전라북도 익산시 낭산면 석천리,4514037023,존재,전라북도 익산시 낭산면
전라북도 익산시 낭산면 성남리,4514037025,존재,전라북도 익산시 낭산면
전라북도 익산시 낭산면 용기리,4514037027,존재,전라북도 익산시 낭산면
전라북도 익산시 낭산면 호암리,4514037022,존재,전라북도 익산시 낭산면
전라북도 익산시 덕기동,4514012800,존재,전라북도 익산시
전라북도 익산시 동산동,4514011100,존재,전라북도 익산시
전라북도 익산시 마동,4514011200,존재,전라북도 익산시
전라북도 익산시 만석동,4514011800,존재,전라북도 익산시
전라북도 익산시 망성면,4514038000,존재,전라북도 익산시
전라북도 익산시 망성면 내촌리,4514038025,존재,전라북도 익산시 망성면
전라북도 익산시 망성면 무형리,4514038026,존재,전라북도 익산시 망성면
전라북도 익산시 망성면 신작리,4514038021,존재,전라북도 익산시 망성면
전라북도 익산시 망성면 어량리,4514038024,존재,전라북도 익산시 망성면
전라북도 익산시 망성면 장선리,4514038023,존재,전라북도 익산시 망성면
전라북도 익산시 망성면 화산리,4514038022,존재,전라북도 익산시 망성면
전라북도 익산시 모현동1가,4514011400,존재,전라북도 익산시
전라북도 익산시 모현동2가,4514011500,존재,전라북도 익산시
전라북도 익산시 목천동,4514011700,존재,전라북도 익산시
전라북도 익산시 부송동,4514013400,존재,전라북도 익산시
전라북도 익산시 삼기면,4514043000,존재,전라북도 익산시
전라북도 익산시 삼기면 간촌리,4514043021,존재,전라북도 익산시 삼기면
전라북도 익산시 삼기면 기산리,4514043025,존재,전라북도 익산시 삼기면
전라북도 익산시 삼기면 서두리,4514043022,존재,전라북도 익산시 삼기면
전라북도 익산시 삼기면 연동리,4514043024,존재,전라북도 익산시 삼기면
전라북도 익산시 삼기면 오룡리,4514043023,존재,전라북도 익산시 삼기면
전라북도 익산시 삼기면 용연리,4514043026,존재,전라북도 익산시 삼기면
전라북도 익산시 석암동,4514013600,존재,전라북도 익산시
전라북도 익산시 석왕동,4514012900,존재,전라북도 익산시
전라북도 익산시 석탄동,4514012600,존재,전라북도 익산시
전라북도 익산시 성당면,4514035000,존재,전라북도 익산시
전라북도 익산시 성당면 갈산리,4514035024,존재,전라북도 익산시 성당면
전라북도 익산시 성당면 대선리,4514035023,존재,전라북도 익산시 성당면
전라북도 익산시 성당면 두동리,4514035025,존재,전라북도 익산시 성당면
전라북도 익산시 성당면 부곡리,4514035027,존재,전라북도 익산시 성당면
전라북도 익산시 성당면 성당리,4514035026,존재,전라북도 익산시 성당면
전라북도 익산시 성당면 와초리,4514035022,존재,전라북도 익산시 성당면
전라북도 익산시 성당면 장선리,4514035021,존재,전라북도 익산시 성당면
전라북도 익산시 송학동,4514011600,존재,전라북도 익산시
전라북도 익산시 신동,4514012100,존재,전라북도 익산시
전라북도 익산시 신용동,4514012000,존재,전라북도 익산시
전라북도 익산시 신흥동,4514012400,존재,전라북도 익산시
전라북도 익산시 어양동,4514012300,존재,전라북도 익산시
전라북도 익산시 여산면,4514039000,존재,전라북도 익산시
전라북도 익산시 여산면 두여리,4514039026,존재,전라북도 익산시 여산면
전라북도 익산시 여산면 여산리,4514039021,존재,전라북도 익산시 여산면
전라북도 익산시 여산면 원수리,4514039023,존재,전라북도 익산시 여산면
전라북도 익산시 여산면 제남리,4514039022,존재,전라북도 익산시 여산면
전라북도 익산시 여산면 태성리,4514039025,존재,전라북도 익산시 여산면
전라북도 익산시 여산면 호산리,4514039024,존재,전라북도 익산시 여산면
전라북도 익산시 영등동,4514012200,존재,전라북도 익산시
전라북도 익산시 오산면,4514031000,존재,전라북도 익산시
전라북도 익산시 오산면 남전리,4514031026,존재,전라북도 익산시 오산면
전라북도 익산시 오산면 목천리,4514031027,존재,전라북도 익산시 오산면
전라북도 익산시 오산면 송학리,4514031021,존재,전라북도 익산시 오산면
전라북도 익산시 오산면 신지리,4514031025,존재,전라북도 익산시 오산면
전라북도 익산시 오산면 영만리,4514031023,존재,전라북도 익산시 오산면
전라북도 익산시 오산면 오산리,4514031024,존재,전라북도 익산시 오산면
전라북도 익산시 오산면 장신리,4514031022,존재,전라북도 익산시 오산면
전라북도 익산시 왕궁면,4514041000,존재,전라북도 익산시
전라북도 익산시 왕궁면 광암리,4514041021,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 구덕리,4514041023,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 도순리,4514041029,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 동봉리,4514041031,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 동용리,4514041032,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 동촌리,4514041028,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 발산리,4514041026,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 쌍제리,4514041025,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 온수리,4514041024,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 왕궁리,4514041033,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 용화리,4514041030,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 평장리,4514041027,존재,전라북도 익산시 왕궁면
전라북도 익산시 왕궁면 흥암리,4514041022,존재,전라북도 익산시 왕궁면
전라북도 익산시 용동면,4514044000,존재,전라북도 익산시
전라북도 익산시 용동면 구산리,4514044022,존재,전라북도 익산시 용동면
전라북도 익산시 용동면 대조리,4514044024,존재,전라북도 익산시 용동면
전라북도 익산시 용동면 용성리,4514044023,존재,전라북도 익산시 용동면
전라북도 익산시 용동면 화배리,4514044026,존재,전라북도 익산시 용동면
전라북도 익산시 용동면 화실리,4514044025,존재,전라북도 익산시 용동면
전라북도 익산시 용동면 흥왕리,4514044021,존재,전라북도 익산시 용동면
전라북도 익산시 용안면,4514036000,존재,전라북도 익산시
전라북도 익산시 용안면 교동리,4514036021,존재,전라북도 익산시 용안면
전라북도 익산시 용안면 난포리,4514036028,존재,전라북도 익산시 용안면
전라북도 익산시 용안면 덕용리,4514036022,존재,전라북도 익산시 용안면
